2017,1,SEA,MSN,92.0,9999.0,538.0232558139535,594.1385047198153
2017,1,SAN,IAD,45.0,9999.0,804.3029045643153,651.5173937921405
2017,1,MKE,DFW,51.0,1732.0,414.5279605263158,225.92082678395633
2017,1,CLE,GTF,501.0,832.0,655.8333333333334,95.17145612317834
2017,1,SFO,IAD,31.0,8644.0,887.6480582524272,627.0512545939008
2017,1,LGA,OKC,45.0,1783.0,470.03762376237626,245.28256415827155
2017,1,MSP,LGA,41.0,10061.0,582.0958178930651,389.0605329961585
2017,1,AZA,CVG,37.0,430.0,167.85294117647058,85.48508723296295
2017,1,RIC,AMA,237.0,1224.0,597.5,265.7042006107962
2017,1,TPA,BDL,45.0,1275.0,332.3227002967359,155.446137223976
2017,1,DFW,IAH,69.0,9999.0,396.54219143576825,349.099473579044
2017,1,SEA,CLT,44.0,3001.0,626.6714848883049,339.2844596609128
2017,1,IAH,ELM,311.0,1265.0,583.0666666666667,201.49423734592472
2017,1,MHT,BWI,40.0,772.0,267.9461206896552,124.1008930184848
2017,1,ELP,MSY,131.0,1247.0,470.0232558139535,203.56438881209516
2017,1,ORD,GSO,116.0,9999.0,523.5214899713467,555.5036781715685
2017,1,ORD,HNL,77.0,4045.0,1064.5541699142634,548.4966569376295
2017,1,PIT,HOU,45.0,1226.0,468.81538461538463,227.2322039720818
2017,1,BUF,DTW,36.0,1229.0,503.9943181818182,271.29181962621703
2017,1,STX,LIT,642.0,1806.0,939.8888888888889,346.90324459582547
2017,1,MSP,MKE,35.0,1811.0,399.2636262513904,185.2187490226307
2017,1,IAH,DSM,45.0,4307.0,577.0,407.8418298493975
2017,1,SEA,SJC,31.0,1207.0,317.7449053857351,165.29805423578762
2017,1,ORD,OMA,50.0,9999.0,412.07456140350877,664.2880583838111
2017,1,MIA,TWF,461.0,786.0,612.4285714285714,134.8899021954042
2017,1,EWR,CID,133.0,1332.0,444.151724137931,226.77066643033157
2017,1,MDT,SLC,88.0,1707.0,641.2,322.23593840538643
2017,1,FLL,MSY,31.0,1167.0,233.578911095796,150.73797250511032
2017,1,BOS,SBP,186.0,1793.0,620.0,333.58524794579694
2017,1,BTV,SMF,170.0,2149.0,599.9375,415.031824469619
2017,1,MGM,CRP,313.0,815.0,611.2,208.60297217441558
2017,1,MCI,BWI,96.0,1476.0,451.29315476190476,211.19651766491856
2017,1,OAK,SJU,228.0,1247.0,620.0588235294117,322.91242438706104
2017,1,SAN,GEG,41.0,1197.0,327.71498172959804,160.3129458800426
2017,1,SJC,TLH,340.0,1593.0,619.8214285714286,298.3033571000214
2017,1,FSD,RSW,40.0,1916.0,550.4492753623189,222.60065622714535
2017,1,PDX,LGB,34.0,982.0,223.14878892733563,125.6857874419721
2017,1,SYR,MCI,45.0,1408.0,503.86821705426354,229.32510969162863
2017,1,CRP,GPT,368.0,1058.0,679.8888888888889,247.53103060245013
2017,1,LIT,CMH,114.0,1442.0,490.82758620689657,234.89241510106882
2017,1,SDF,RNO,176.0,1203.0,508.44444444444446,233.1881750861308
2017,1,SBN,ATL,39.0,1402.0,493.85770750988144,216.3542516619074
2017,1,PIA,FLL,138.0,1278.0,389.9591836734694,186.47549897751813
2017,1,SBN,FLL,45.0,1440.0,549.9818181818182,255.05645641621376
2017,1,IDA,JFK,661.0,1262.0,950.6666666666666,222.72741187379697
2017,1,PNS,SLC,88.0,1930.0,500.83098591549293,303.82770807841763
2017,1,LAN,SEA,183.0,942.0,518.2127659574468,182.5844576663457
2017,1,BWI,HDN,214.0,999.0,525.7727272727273,172.13060706174798
2017,1,GTR,OMA,445.0,755.0,563.25,136.5927645716761
2017,1,OKC,CLE,137.0,1097.0,494.61290322580646,212.33861244770858
2017,1,SLC,AVL,45.0,1205.0,668.1272727272727,258.88314642263504
2017,1,BWI,GSP,121.0,968.0,397.035175879397,156.69188632873366
2017,1,MBS,RSW,37.0,1320.0,498.758064516129,210.79869081341917
2017,1,STL,ALB,154.0,967.0,463.4567901234568,191.39595388823662
2017,1,PHX,MOB,169.0,1491.0,470.10833333333335,218.90344734083808
2017,1,TUS,BHM,170.0,1842.0,576.2173913043479,288.8129289494996
2017,1,AVL,PGD,35.0,295.0,122.21511627906976,50.06785107913367
2017,1,IAH,RNO,45.0,1870.0,557.6912280701754,343.83826051591944
2017,1,PHX,MOT,45.0,1206.0,546.2830188679245,213.2006437930901
2017,1,MSP,AVL,198.0,1085.0,497.41052631578947,186.82660607922452
2017,1,IAD,LEX,127.0,1023.0,579.4878048780488,240.39780801322
2017,1,CLT,TOL,208.0,816.0,379.42857142857144,128.09268304526785
2017,1,GRR,SNA,152.0,2485.0,540.520325203252,285.1534881955644
2017,1,PIT,SHV,288.0,995.0,584.2941176470588,171.13074465070818
2017,1,LGA,TVC,40.0,1245.0,513.7142857142857,256.4846991959929
2017,1,OMA,PNS,40.0,1180.0,419.5652173913044,218.92427365623013
2017,1,PVD,TYS,119.0,1122.0,466.28169014084506,220.58792759989583
2017,1,SLC,MYR,45.0,2940.0,708.5185185185185,504.3668056522699
