2017,1,DTW,MCO,31.0,3329.0,353.83607085346216,243.70371855100564
2017,1,PHX,ATL,33.0,2201.0,415.80319803198034,272.81052746294165
2017,1,SAT,MCO,60.0,1858.0,459.4495652173913,234.79707471898064
2017,1,CLT,AUS,87.0,1962.0,504.1849710982659,224.27313150756066
2017,1,MSO,BUF,260.0,744.0,501.875,206.6642809002078
2017,1,MCO,PNS,45.0,1604.0,493.34558823529414,248.49011840182925
2017,1,DCA,BOS,34.0,1889.0,341.1441896618733,214.22203048681175
2017,1,LGA,IND,34.0,1632.0,334.91855807743656,202.747945739845
2017,1,LGA,GNV,71.0,1283.0,350.34131736526945,193.76351169225424
2017,1,TUS,SNA,84.0,1034.0,389.2477064220183,170.8028025090504
2017,1,SBA,TUS,101.0,1059.0,489.6271186440678,234.1561443600288
2017,1,PIT,LAS,35.0,2391.0,442.9189399844115,266.0065063919852
2017,1,SFO,DCA,45.0,6274.0,711.5091125198098,511.29323137164374
2017,1,DCA,MSN,36.0,1746.0,518.1176470588235,210.2769620409809
2017,1,TPA,PVD,43.0,2788.0,379.64166666666665,199.83844232129132
2017,1,PSC,LAX,61.0,1437.0,263.73895582329317,148.45980818281924
2017,1,CID,SEA,96.0,1320.0,463.140350877193,220.72840153587404
2017,1,SAV,FSM,391.0,744.0,571.2222222222222,117.08093117345987
2017,1,PDX,DAL,69.0,1415.0,384.77842565597666,210.84782323378744
2017,1,PBI,STT,222.0,885.0,489.0,220.22443097894475
2017,1,MHT,BUF,130.0,669.0,385.2857142857143,136.58666101192514
2017,1,PGD,ORD,35.0,365.0,126.84873949579831,69.82212735756944
2017,1,MIA,GSO,58.0,1636.0,400.8466076696165,226.64465333730473
2017,1,DEN,STL,33.0,1182.0,316.07363576594344,190.06494345907524
2017,1,MSP,LBB,101.0,1207.0,492.1898734177215,197.1748590067779
2017,1,BOI,ANC,128.0,1543.0,471.8484848484849,267.2708183057257
2017,1,ONT,SBN,169.0,1255.0,593.2666666666667,320.3059846607987
2017,1,AUS,PSP,151.0,1449.0,499.7704918032787,255.5467136567125
2017,1,DEN,GFK,167.0,1284.0,573.3877551020408,256.06247742872984
2017,1,DFW,ERI,46.0,875.0,424.758064516129,189.42213119473772
2017,1,CRP,MEM,96.0,1029.0,388.1111111111111,200.93990256901301
2017,1,XNA,BWI,365.0,987.0,625.5698924731183,148.27408506234414
2017,1,SBN,AZA,64.0,551.0,235.63186813186815,96.93451497934498
2017,1,AZO,SAN,45.0,1772.0,582.5432098765432,263.2357332023293
2017,1,MHT,AUS,115.0,1159.0,455.31168831168833,188.2272829814235
2017,1,ONT,CVG,206.0,1231.0,565.1320754716982,223.38213530731534
2017,1,LIT,DFW,83.0,1814.0,411.2947154471545,204.5182420630951
2017,1,HSV,MCI,139.0,975.0,466.2741935483871,188.67685701296222
2017,1,CHS,SFO,73.0,4104.0,609.7081339712919,376.78043015473696
2017,1,LEX,PGD,37.0,533.0,179.13090909090909,90.99236527034401
2017,1,BOS,LIT,138.0,1790.0,541.110497237569,275.0792591847671
2017,1,MYR,TPA,242.0,986.0,513.6067415730337,167.19678240009233
