2017,1,SAV,BWI,32.0,991.0,293.416,228.00957085527443
2017,1,MDT,BOS,140.0,1464.0,620.875,276.8844507625412
2017,1,PDX,PSP,37.0,1635.0,373.39862879529875,226.23821983865813
2017,1,PHL,ABQ,45.0,1565.0,501.2315789473684,228.54180062531563
2017,1,MDW,LAX,45.0,1291.0,349.11577028258887,181.3874153069286
2017,1,SFO,DSM,160.0,2060.0,486.7826086956522,247.71104650912093
2017,1,CHA,SAV,134.0,1600.0,402.95454545454544,311.8032770029583
2017,1,HDN,LAX,242.0,1124.0,518.6666666666666,179.24280720782906
2017,1,SAV,STL,45.0,1376.0,477.51785714285717,194.88310555025953
2017,1,RDU,BNA,45.0,1268.0,387.3085621970921,162.86993274172818
2017,1,SJC,HNL,62.0,3403.0,547.2326490713588,279.18029061316327
2017,1,CLT,ATL,35.0,1799.0,462.10893854748605,237.30662794840424
2017,1,IAH,COS,100.0,2488.0,600.847619047619,304.4179254243462
2017,1,SEA,BTV,151.0,1405.0,477.6930693069307,271.15308379490205
2017,1,MKE,GEG,141.0,2087.0,472.8863636363636,242.33056324136618
2017,1,RNO,OMA,55.0,9999.0,567.2336448598131,955.66616674107
2017,1,ATL,OGG,254.0,3970.0,1036.5226130653266,648.6471922714397
2017,1,PHX,SAN,31.0,3236.0,321.0203426124197,183.05219390944038
2017,1,BUF,DFW,93.0,1530.0,388.2461873638344,209.95756059431602
2017,1,MSY,TUL,86.0,2014.0,482.6617100371747,260.42138796955646
2017,1,SGF,SEA,206.0,1378.0,529.1754385964912,212.60092847781485
2017,1,AUS,CMH,88.0,3026.0,529.343253968254,264.4564838363177
2017,1,ABY,PIT,290.0,775.0,487.55555555555554,165.60956427023706
2017,1,RDU,FLL,37.0,1284.0,281.56,144.99962555791635
2017,1,FSD,ORD,65.0,1311.0,515.847972972973,240.5143369966996
2017,1,SEA,BUF,164.0,1519.0,474.36986301369865,249.53953044103747
2017,1,DAL,PDX,75.0,1415.0,382.5764705882353,212.39029451188617
2017,1,JAX,MDW,113.0,1190.0,452.7730061349693,188.91443079181877
2017,1,EWR,SMF,88.0,3538.0,514.0601659751037,373.1185630185065
2017,1,PIT,LSE,213.0,658.0,381.4,133.66194592880086
2017,1,SWF,RDU,101.0,623.0,312.1923076923077,114.79234093989695
2017,1,HRL,ALB,185.0,729.0,386.625,170.0822805081621
2017,1,ATL,XNA,63.0,1730.0,744.3754512635379,320.82051762924016
2017,1,LIH,GEG,49.0,2048.0,748.7212121212121,409.92936018292863
2017,1,SJU,JAX,81.0,3549.0,414.5285714285714,271.1543607482472
2017,1,MIA,COS,104.0,1332.0,409.6044776119403,250.05779839107447
2017,1,CLT,CHO,161.0,1284.0,480.41964285714283,190.0723256553975
2017,1,DCA,FAT,166.0,3614.0,655.6418918918919,397.88387548276637
2017,1,AGS,CMH,45.0,826.0,398.3095238095238,170.16139943684144
2017,1,MIA,BHM,45.0,1554.0,518.1339285714286,206.61028914145575
2017,1,BUR,SAF,161.0,745.0,350.0,185.3926763506165
2017,1,BUR,HOU,107.0,1205.0,477.50442477876106,275.2170936569181
2017,1,PVD,HOU,72.0,1796.0,490.42857142857144,317.0136376066043
2017,1,FSD,PHL,45.0,1402.0,606.4821428571429,228.81139442951527
2017,1,ATL,ECP,31.0,1904.0,528.0526315789474,303.91199470048934
2017,1,MOB,PHF,216.0,648.0,444.57142857142856,103.5439069155721
2017,1,ROA,BOI,383.0,1053.0,646.125,261.2040458557803
2017,1,MHT,PIT,106.0,833.0,390.54545454545456,164.51284130309648
2017,1,COS,CVG,166.0,879.0,463.975,174.7052444430259
2017,1,CLT,CMI,278.0,712.0,394.23809523809524,113.09195584209549
2017,1,FLL,TUL,161.0,1774.0,498.9051724137931,249.5457510716066
2017,1,MSY,HVN,227.0,657.0,483.4,173.05721597205937
2017,1,MEM,ORF,41.0,1030.0,406.34502923976606,190.65349911592548
2017,1,DEN,FSD,81.0,1215.0,568.5947368421052,208.38517189649676
2017,1,CRP,MIA,229.0,1044.0,546.5384615384615,201.23472104849498
2017,1,PNS,EGE,45.0,1293.0,563.0,300.87111621328586
2017,1,OMA,ANC,130.0,1558.0,507.0,283.92771504103126
2017,1,SEA,SIT,97.0,2131.0,559.6020408163265,364.08112667359717
2017,1,CHS,HTS,239.0,697.0,347.5833333333333,127.35023884285938
2017,1,STL,PSP,153.0,1744.0,503.3878504672897,239.8493737853342
2017,1,CLT,GEG,129.0,3061.0,692.2597402597403,556.140563512627
2017,1,PDX,MEI,480.0,726.0,637.0,136.37081799270692
2017,1,TUS,BTR,192.0,650.0,434.8,134.48012962202966
2017,1,LGB,CHS,213.0,904.0,525.5714285714286,277.87278692647413
2017,1,MCI,FNT,142.0,964.0,433.4468085106383,191.2677168276511
2017,1,DAY,MLB,45.0,980.0,365.45762711864404,192.31890918148198
2017,1,DAB,BDL,37.0,1251.0,346.2987012987013,193.8463824741188
2017,1,ORD,LGB,115.0,1442.0,512.5588235294117,276.27349110887036
2017,1,FWA,AMA,433.0,823.0,559.25,179.75979342815603
2017,1,ORF,MOB,141.0,1074.0,520.2363636363636,181.18295924451755
2017,1,MDT,MKE,163.0,1246.0,510.890625,211.30277059966636
2017,1,SBY,DFW,140.0,1216.0,519.1724137931035,263.81785775221033
2017,1,LAS,DHN,361.0,2033.0,933.6363636363636,420.9115443160572
2017,1,ONT,MLI,237.0,922.0,478.7142857142857,191.05352796912848
2017,1,PIT,EWN,265.0,877.0,399.9259259259259,133.85437722388576
2017,1,HOU,CVG,175.0,1113.0,570.6153846153846,265.4159214064453
2017,1,EYW,TLH,207.0,1137.0,500.4,218.7693117525991
2017,1,SBY,ATL,90.0,1064.0,359.83720930232556,176.5214043722471
2017,1,FAI,AUS,166.0,1594.0,583.4705882352941,282.592675632005
2017,1,STL,MOB,142.0,981.0,474.84507042253523,184.27686064237488
2017,1,SAN,ILM,228.0,2823.0,617.2672413793103,336.08936072985426
2017,1,TLH,BTV,45.0,833.0,489.875,173.44465976212703
2017,1,BOI,DIK,401.0,822.0,567.4,154.8412089852052
2017,1,HOU,IAD,111.0,1211.0,435.3398058252427,236.94214373638403
2017,1,FNT,DAB,139.0,1447.0,496.24444444444447,256.82972388473075
2017,1,GRK,CVG,98.0,625.0,398.15384615384613,149.3674697704993
2017,1,MIA,GTR,308.0,937.0,622.125,237.6091854285099
2017,1,LIT,MKE,37.0,1090.0,460.91525423728814,216.85298437481055
2017,1,RIC,OAK,206.0,1181.0,604.2758620689655,260.83422438559984
2017,1,SFO,AGS,45.0,1406.0,606.1666666666666,325.2036848187891
2017,1,BTV,GSP,186.0,1413.0,552.0,284.55910168705054
2017,1,CAK,LAX,45.0,1464.0,511.52991452991455,265.696533293724
2017,1,AZO,FLL,162.0,1634.0,618.56,285.46783370746454
2017,1,ABY,PHL,202.0,906.0,560.6521739130435,204.5430847469221
2017,1,PLN,DFW,425.0,1082.0,846.7142857142857,253.31713607368025
2017,1,DAB,DCA,86.0,1268.0,383.86315789473684,196.5124981422093
2017,1,SRQ,STL,90.0,1324.0,460.17424242424244,217.2512351606108
2017,1,ISP,MSP,136.0,752.0,403.64285714285717,153.13760800053976
2017,1,JAX,STT,289.0,1854.0,624.2372881355932,319.9015656246008
2017,1,EVV,DSM,168.0,452.0,356.3,82.98868731473117
2017,1,OMA,SYR,151.0,906.0,496.4468085106383,192.5549959283952
2017,1,SAT,MRY,180.0,1271.0,563.86,265.8303133771694
2017,1,SMF,FCA,145.0,1122.0,450.88461538461536,224.5711952131373
2017,1,RIC,ANC,271.0,1371.0,669.8421052631579,309.54382533149237
2017,1,FWA,LGA,219.0,1648.0,507.3076923076923,217.17237703297775
2017,1,LAW,TUS,270.0,803.0,483.25,144.11592555994636
2017,1,LAN,FSD,234.0,837.0,493.8333333333333,219.53898666675735
2017,1,MOB,DEN,152.0,1899.0,502.77372262773724,225.45966095110498
2017,1,IAH,LRD,31.0,1532.0,464.36764705882354,218.48043079222714
2017,1,CAE,HDN,380.0,1243.0,637.1818181818181,232.7405500473943
2017,1,FNT,RIC,124.0,724.0,397.3,143.15729295539154
2017,1,BGR,STT,528.0,862.0,702.0,140.2569071382939
2017,1,VQS,ORD,676.0,1444.0,944.3,274.22985087533976
2017,1,MSP,CSG,377.0,828.0,594.5,132.30428215641047
2017,1,PIA,CHS,191.0,1145.0,549.7368421052631,205.44987009683655
2017,1,AGS,FWA,173.0,683.0,463.0,212.4460715883759
2017,1,MSY,AGS,45.0,1148.0,375.27472527472526,218.51961854127353
2017,1,MEM,RAP,118.0,818.0,438.7647058823529,159.7457078499156
2017,1,CHS,MLB,289.0,773.0,515.6842105263158,130.12176034245724
2017,1,ITH,CVG,219.0,682.0,421.0,166.06195057439083
2017,1,HVN,MDT,295.0,295.0,295.0,0.0
2017,1,CLT,SBY,130.0,959.0,412.4878048780488,174.35253395795817
2017,1,RSW,MFE,172.0,890.0,524.2608695652174,210.15799627710928
2017,1,ITH,PBI,143.0,1093.0,414.775,199.11013412887982
2017,1,RDM,MSO,293.0,775.0,466.6,169.48653549555408
2017,1,GJT,FLL,403.0,2010.0,618.0689655172414,311.3401826934742
